date,dji,djit
24JAN2000,11008.17,15438.5
25JAN2000,11029.89,15468.96
26JAN2000,11032.99,15473.31
27JAN2000,11028.03,15466.35
28JAN2000,10738.88,15060.83
31JAN2000,10940.54,15343.65
01FEB2000,11041.06,15484.62
02FEB2000,11003.21,15433.28
03FEB2000,11013.45,15448.96
04FEB2000,10963.81,15379.33
07FEB2000,10905.79,15297.95
08FEB2000,10957.61,15371.47
09FEB2000,10699.17,15016.28
10FEB2000,10643.64,14938.34
11FEB2000,10425.22,14636.09
14FEB2000,10519.85,14768.94
15FEB2000,10718.1,15047.26
16FEB2000,10561.42,14832.71
17FEB2000,10514.57,14766.92
18FEB2000,10219.53,14352.55
21FEB2000,10219.53,14352.55
22FEB2000,10304.85,14472.38
23FEB2000,10225.73,14365.28
24FEB2000,10092.64,14178.31
25FEB2000,9862.12,13854.48
28FEB2000,10038.66,14105.6
29FEB2000,10128.31,14231.58
01MAR2000,10137.93,14247.12
02MAR2000,10164.92,14285.05
03MAR2000,10367.2,14569.32
06MAR2000,10170.51,14295.7
07MAR2000,9796.04,13769.62
08MAR2000,9856.54,13854.66
09MAR2000,10010.73,14071.4
10MAR2000,9928.83,13956.27
13MAR2000,9947.13,13983.18
14MAR2000,9811.24,13792.16
15MAR2000,10131.42,14242.68
16MAR2000,10630.61,14951.76
17MAR2000,10595.24,14902.02
20MAR2000,10680.25,15022.7
21MAR2000,10907.35,15342.14
22MAR2000,10866.7,15284.97
23MAR2000,11119.86,15641.06
24MAR2000,11112.73,15631.03
27MAR2000,11025.86,15508.84
28MAR2000,10936.12,15382.61
29MAR2000,11018.72,15500.35
30MAR2000,10980.25,15446.23
31MAR2000,10921.93,15364.18
03APR2000,11221.94,15786.22
04APR2000,11164.85,15705.91
05APR2000,11033.93,15521.74
06APR2000,11114.28,15636.56
07APR2000,11111.49,15632.63
10APR2000,11186.57,15738.26
11APR2000,11287.09,15879.68
12APR2000,11125.14,15651.84
13APR2000,10923.55,15368.23
14APR2000,10305.78,14499.08
17APR2000,10582.52,14888.43
18APR2000,10767.42,15150.84
19APR2000,10674.97,15023
20APR2000,10844.06,15262.66
24APR2000,10906.1,15350
25APR2000,11124.83,15657.84
26APR2000,10945.5,15405.45
27APR2000,10888.11,15325.78
28APR2000,10733.92,15108.74
01MAY2000,10811.79,15218.36
02MAY2000,10731.13,15104.82
03MAY2000,10480.13,14753.44
04MAY2000,10412.5,14658.23
05MAY2000,10577.86,14891.02
08MAY2000,10603.64,14928.26
09MAY2000,10536.75,14834.11
10MAY2000,10367.79,14600.85
11MAY2000,10545.97,14858.02
12MAY2000,10609.37,14947.33
15MAY2000,10807.78,15226.87
16MAY2000,10934.57,15405.51
17MAY2000,10769.74,15180.65
18MAY2000,10777.28,15191.27
19MAY2000,10626.86,14981.67
22MAY2000,10542.55,14862.82
23MAY2000,10422.28,14693.25
24MAY2000,10535.35,14852.67
25MAY2000,10323.92,14554.6
26MAY2000,10299.24,14519.82
29MAY2000,10299.26,14519.82
30MAY2000,10527.14,14844.56
31MAY2000,10522.34,14840.03
01JUN2000,10652.2,15023.2
02JUN2000,10794.76,15224.25
05JUN2000,10815.31,15253.23
06JUN2000,10735.58,15140.78
07JUN2000,10812.87,15249.79
08JUN2000,10668.73,15046.5
09JUN2000,10614.07,14969.41
12JUN2000,10564.21,14899.1
13JUN2000,10621.85,14982.06
14JUN2000,10687.96,15075.8
15JUN2000,10714.83,15113.7
16JUN2000,10449.31,14742.91
19JUN2000,10557.85,14897.34
20JUN2000,10435.17,14724.23
21JUN2000,10497.75,14812.53
22JUN2000,10376.12,14648.81
23JUN2000,10404.76,14689.25
26JUN2000,10543,14884.41
27JUN2000,10504.47,14830
28JUN2000,10527.8,14864.71
29JUN2000,10398.04,14681.5
30JUN2000,10447.9,14751.89
03JUL2000,10560.68,14911.13
04JUL2000,10560.68,14911.13
05JUL2000,10483.6,14804.02
06JUL2000,10481.48,14803.06
07JUL2000,10635.99,15021.27
10JUL2000,10646.59,15036.25
11JUL2000,10727.19,15150.09
12JUL2000,10783.42,15229.48
13JUL2000,10788.72,15236.98
14JUL2000,10812.75,15270.93
17JUL2000,10804.27,15258.95
18JUL2000,10739.92,15170.77
19JUL2000,10696.08,15111.63
20JUL2000,10843.87,15320.42
21JUL2000,10733.56,15164.58
24JUL2000,10685.12,15096.14
25JUL2000,10699.97,15117.12
26JUL2000,10516.48,14857.88
27JUL2000,10586.13,14956.28
28JUL2000,10511.17,14850.39
31JUL2000,10521.98,14865.65
01AUG2000,10606.95,14985.71
02AUG2000,10687.53,15100.6
03AUG2000,10706.58,15129.22
04AUG2000,10767.75,15215.65
07AUG2000,10867.01,15355.91
08AUG2000,10976.89,15512.27
09AUG2000,10905.83,15417.13
10AUG2000,10908.76,15424.91
11AUG2000,11027.8,15596.17
14AUG2000,11176.14,15805.96
15AUG2000,11067,15651.59
16AUG2000,11008.39,15572.32
17AUG2000,11055.64,15639.16
18AUG2000,11046.48,15628.86
21AUG2000,11079.81,15676.02
22AUG2000,11139.15,15759.97
23AUG2000,11144.65,15774.21
24AUG2000,11182.74,15828.13
25AUG2000,11192.63,15842.13
28AUG2000,11252.84,15927.35
29AUG2000,11215.1,15874.27
30AUG2000,11103.01,15722.08
31AUG2000,11215.1,15880.81
01SEP2000,11238.78,15914.34
04SEP2000,11238.78,15914.34
05SEP2000,11260.61,15945.24
06SEP2000,11310.64,16016.1
07SEP2000,11259.87,15944.2
08SEP2000,11220.65,15888.67
11SEP2000,11195.49,15853.04
12SEP2000,11233.23,15906.48
13SEP2000,11182.18,15840.53
14SEP2000,11087.47,15706.37
15SEP2000,10927,15479.05
18SEP2000,10808.52,15312.55
19SEP2000,10789.29,15285.29
20SEP2000,10687.92,15141.68
21SEP2000,10765.52,15260.07
22SEP2000,10847.37,15376.09
25SEP2000,10808.15,15320.51
26SEP2000,10631.32,15069.84
27SEP2000,10628.36,15067.49
28SEP2000,10824.06,15344.94
29SEP2000,10650.92,15100.61
02OCT2000,10700.13,15170.37
03OCT2000,10719.74,15198.17
04OCT2000,10784.48,15290.64
05OCT2000,10724.92,15208.3
06OCT2000,10596.54,15026.27
09OCT2000,10568.43,14986.4
10OCT2000,10524.4,14923.97
11OCT2000,10413.79,14767.11
12OCT2000,10034.58,14229.39
13OCT2000,10192.18,14452.87
16OCT2000,10238.8,14518.97
17OCT2000,10089.71,14307.56
18OCT2000,9975.02,14150.66
19OCT2000,10142.98,14388.93
20OCT2000,10226.59,14507.53
23OCT2000,10271.72,14571.56
24OCT2000,10393.07,14743.7
25OCT2000,10326.48,14649.23
26OCT2000,10380.12,14725.33
27OCT2000,10590.62,15023.95
30OCT2000,10835.77,15371.72
31OCT2000,10971.14,15563.76
01NOV2000,10899.47,15463.16
02NOV2000,10880.51,15437.47
03NOV2000,10817.95,15348.7
06NOV2000,10977.21,15574.66
07NOV2000,10952.18,15539.15
08NOV2000,10907.06,15477.44
09NOV2000,10834.25,15377.89
10NOV2000,10602.95,15049.58
13NOV2000,10517.25,14929.78
14NOV2000,10681.06,15166.7
15NOV2000,10707.6,15204.39
16NOV2000,10656.03,15132.77
17NOV2000,10629.87,15095.61
20NOV2000,10462.65,14858.13
21NOV2000,10494.5,14905.53
22NOV2000,10399.32,14770.35
23NOV2000,10399.32,14770.35
24NOV2000,10470.23,14871.06
27NOV2000,10546.07,14978.77
28NOV2000,10507.58,14924.11
29NOV2000,10629.11,15102.04
30NOV2000,10414.49,14797.1
01DEC2000,10373.54,14738.91
04DEC2000,10560.1,15003.99
05DEC2000,10898.72,15485.1
06DEC2000,10664.38,15155.01
07DEC2000,10617.36,15088.19
08DEC2000,10712.91,15223.99
11DEC2000,10725.8,15242.31
12DEC2000,10768.27,15302.66
13DEC2000,10794.44,15344.43
14DEC2000,10674.99,15174.63
15DEC2000,10434.96,14833.43
18DEC2000,10645.42,15133.29
19DEC2000,10584.37,15046.51
20DEC2000,10318.93,14669.68
21DEC2000,10487.29,14909.02
22DEC2000,10635.56,15119.8
26DEC2000,10692.44,15200.66
27DEC2000,10803.16,15359.79
28DEC2000,10868.76,15453.06
29DEC2000,10786.85,15336.61
02JAN2001,10646.15,15136.56
03JAN2001,10945.75,15566.33
04JAN2001,10912.41,15518.91
05JAN2001,10662.01,15162.81
08JAN2001,10621.35,15107.32
09JAN2001,10572.55,15037.91
10JAN2001,10604.27,15083.03
11JAN2001,10609.55,15090.55
12JAN2001,10525.38,14970.82
15JAN2001,10525.38,14970.82
16JAN2001,10652.66,15151.86
17JAN2001,10584.34,15057.91
18JAN2001,10678.28,15194.72
19JAN2001,10587.59,15065.68
22JAN2001,10578.24,15052.37
23JAN2001,10649.81,15154.22
24JAN2001,10646.97,15150.16
25JAN2001,10729.52,15267.63
26JAN2001,10659.98,15168.68
29JAN2001,10702.19,15228.75
30JAN2001,10881.2,15483.47
31JAN2001,10887.36,15493.63
01FEB2001,10983.62,15631.93
02FEB2001,10864.1,15461.82
05FEB2001,10965.85,15606.81
06FEB2001,10957.42,15594.82
07FEB2001,10946.72,15586.43
08FEB2001,10880.55,15492.22
09FEB2001,10781.45,15351.12
12FEB2001,10946.77,15586.5
13FEB2001,10903.32,15527.87
14FEB2001,10795.41,15380.85
15FEB2001,10891.02,15521.82
16FEB2001,10799.82,15391.84
19FEB2001,10799.82,15391.84
20FEB2001,10730.88,15293.59
21FEB2001,10526.58,15010.16
22FEB2001,10526.81,15010.48
23FEB2001,10441.9,14889.41
26FEB2001,10642.53,15175.49
27FEB2001,10636.88,15171.52
28FEB2001,10495.28,14969.56
01MAR2001,10450.14,14905.17
02MAR2001,10466.31,14928.24
05MAR2001,10562.3,15066.64
06MAR2001,10591.22,15108.27
07MAR2001,10729.6,15308.86
08MAR2001,10858.25,15492.41
09MAR2001,10644.62,15187.62
12MAR2001,10208.25,14565.01
13MAR2001,10290.8,14689.44
14MAR2001,9973.46,14236.46
15MAR2001,10031.28,14318.98
16MAR2001,9823.41,14022.27
19MAR2001,9959.11,14216.72
20MAR2001,9720.76,13876.47
21MAR2001,9487,13543.41
22MAR2001,9389.48,13404.2
23MAR2001,9504.78,13568.79
26MAR2001,9687.53,13829.68
27MAR2001,9947.54,14200.87
28MAR2001,9785.35,13969.68
29MAR2001,9799.06,13989.25
30MAR2001,9878.78,14103.06
02APR2001,9777.93,13959.08
03APR2001,9485.71,13541.91
04APR2001,9515.42,13588.23
05APR2001,9918.05,14163.2
06APR2001,9791.09,13984.25
09APR2001,9845.15,14061.45
10APR2001,10102.74,14429.36
11APR2001,10013.47,14301.86
12APR2001,10126.94,14463.93
13APR2001,10126.94,14463.93
16APR2001,10158.56,14509.09
17APR2001,10216.73,14592.17
18APR2001,10615.83,15165.58
19APR2001,10693.71,15280.02
20APR2001,10579.85,15117.33
23APR2001,10532.23,15049.27
24APR2001,10454.34,14937.99
25APR2001,10625.2,15182.13
26APR2001,10692.35,15278.07
27APR2001,10810.05,15446.25
30APR2001,10734.97,15338.97
01MAY2001,10898.34,15572.41
02MAY2001,10876.68,15542.84
03MAY2001,10796.65,15429.96
04MAY2001,10951.24,15650.89
07MAY2001,10935.17,15627.93
08MAY2001,10883.51,15555.39
09MAY2001,10866.98,15537.99
10MAY2001,10910.44,15604.25
11MAY2001,10821.31,15479.99
14MAY2001,10877.33,15560.13
15MAY2001,10872.97,15553.9
16MAY2001,11215.92,16054.82
17MAY2001,11248.58,16101.58
18MAY2001,11301.74,16181.04
21MAY2001,11337.92,16232.83
22MAY2001,11257.24,16117.32
23MAY2001,11105.51,15900.08
24MAY2001,11122.42,15924.3
25MAY2001,11005.37,15756.72
28MAY2001,11005.37,15756.72
29MAY2001,11039.14,15805.07
30MAY2001,10872.64,15570.72
31MAY2001,10911.94,15630.18
01JUN2001,10990.41,15742.58
04JUN2001,11061.52,15844.44
05JUN2001,11175.84,16008.19
06JUN2001,11070.24,15856.93
07JUN2001,11090.74,15886.29
08JUN2001,10977,15723.38
11JUN2001,10922.09,15644.72
12JUN2001,10948.38,15682.75
13JUN2001,10871.62,15579.58
14JUN2001,10690.13,15319.5
15JUN2001,10623.64,15224.21
18JUN2001,10645.38,15256.33
19JUN2001,10596.67,15186.52
20JUN2001,10647.33,15259.79
21JUN2001,10715.43,15357.39
22JUN2001,10604.59,15198.54
25JUN2001,10504.22,15054.69
26JUN2001,10472.48,15010.03
27JUN2001,10434.84,14956.08
28JUN2001,10566.21,15144.37
29JUN2001,10502.4,15052.92
02JUL2001,10593.72,15183.8
03JUL2001,10571.11,15155.42
05JUL2001,10479.86,15027.92
06JUL2001,10252.68,14704.56
09JUL2001,10299.4,14771.57
10JUL2001,10175.64,14594.06
11JUL2001,10241.02,14687.84
12JUL2001,10478.99,15029.14
13JUL2001,10539.06,15115.28
16JUL2001,10472.12,15019.29
17JUL2001,10606.39,15211.86
18JUL2001,10569.83,15166.45
19JUL2001,10610,15224.08
20JUL2001,10576.65,15176.23
23JUL2001,10424.42,14957.8
24JUL2001,10241.12,14694.79
25JUL2001,10405.67,14930.89
26JUL2001,10455.63,15002.58
27JUL2001,10416.67,14946.68
30JUL2001,10401.72,14925.23
31JUL2001,10522.81,15098.98
01AUG2001,10510.01,15082.1
02AUG2001,10551.18,15142.78
03AUG2001,10512.78,15087.86
06AUG2001,10401.31,14927.88
07AUG2001,10458.74,15010.3
08AUG2001,10293.5,14774.53
09AUG2001,10298.56,14784.06
10AUG2001,10416.25,14953.03
13AUG2001,10415.91,14956.01
14AUG2001,10412.17,14950.64
15AUG2001,10345.95,14862.18
16AUG2001,10392.52,14930.94
17AUG2001,10240.78,14714.7
20AUG2001,10320.07,14828.64
21AUG2001,10174.14,14618.96
22AUG2001,10276.9,14777.4
23AUG2001,10229.15,14708.75
24AUG2001,10423.17,14987.74
27AUG2001,10382.35,14929.03
28AUG2001,10222.03,14698.89
29AUG2001,10090.9,14510.34
30AUG2001,9919.58,14271.72
31AUG2001,9949.75,14315.12
04SEP2001,9997.49,14383.81
05SEP2001,10033.27,14435.28
06SEP2001,9840.84,14158.43
07SEP2001,9605.85,13820.35
10SEP2001,9605.51,13819.85
11SEP2001,9605.51,13819.85
12SEP2001,9605.51,13819.85
14SEP2001,9605.51,13819.85
17SEP2001,8920.7,12842.35
18SEP2001,8903.4,12817.45
19SEP2001,8759.13,12610.44
20SEP2001,8376.21,12059.16
21SEP2001,8235.81,11857.03
24SEP2001,8603.86,12386.9
25SEP2001,8659.97,12467.69
26SEP2001,8567.39,12336.35
27SEP2001,8681.42,12500.54
28SEP2001,8847.56,12739.76
01OCT2001,8836.83,12724.32
02OCT2001,8950.59,12888.12
03OCT2001,9123.78,13141.77
04OCT2001,9060.88,13051.17
05OCT2001,9119.77,13138.56
08OCT2001,9067.94,13063.9
09OCT2001,9052.44,13041.57
10OCT2001,9240.86,13313.01
11OCT2001,9410.45,13557.34
12OCT2001,9344.16,13461.84
15OCT2001,9347.62,13466.82
16OCT2001,9384.23,13519.56
17OCT2001,9232.97,13305.37
18OCT2001,9163.22,13208.33
19OCT2001,9204.11,13267.27
22OCT2001,9377.03,13516.52
23OCT2001,9340.08,13463.26
24OCT2001,9345.62,13471.24
25OCT2001,9462.9,13640.3
26OCT2001,9545.17,13758.89
29OCT2001,9269.5,13361.53
30OCT2001,9121.98,13148.88
31OCT2001,9075.14,13082.85
01NOV2001,9263.9,13356.6
02NOV2001,9323.54,13442.59
05NOV2001,9441.03,13612.19
06NOV2001,9591.12,13828.58
07NOV2001,9554.37,13779.29
08NOV2001,9587.52,13827.09
09NOV2001,9608,13856.62
12NOV2001,9554.37,13779.29
13NOV2001,9750.95,14073.75
14NOV2001,9823.61,14182.59
15NOV2001,9872.39,14253.01
16NOV2001,9866.99,14248.89
19NOV2001,9976.46,14406.97
20NOV2001,9901.38,14306.99
21NOV2001,9834.68,14210.61
23NOV2001,9959.71,14391.27
26NOV2001,9982.75,14424.57
27NOV2001,9872.6,14265.4
28NOV2001,9711.86,14035.4
29NOV2001,9829.42,14209.85
30NOV2001,9851.56,14241.86
03DEC2001,9763.96,14115.23
04DEC2001,9893.84,14302.98
05DEC2001,10114.29,14627.41
06DEC2001,10099.14,14605.49
07DEC2001,10049.46,14533.64
10DEC2001,9921.45,14348.51
11DEC2001,9888.37,14300.68
12DEC2001,9894.81,14309.99
13DEC2001,9766.45,14124.36
14DEC2001,9811.15,14189
17DEC2001,9891.97,14306.69
18DEC2001,9998.39,14460.61
19DEC2001,10070.49,14565.59
20DEC2001,9985.18,14447.95
21DEC2001,10035.34,14520.54
24DEC2001,10035.34,14520.54
26DEC2001,10088.14,14596.93
27DEC2001,10131.31,14661.59
28DEC2001,10136.99,14669.8
31DEC2001,10021.5,14502.68
02JAN2002,10073.4,14582
03JAN2002,10172.14,14724.94
04JAN2002,10259.74,14851.75
07JAN2002,10197.05,14761
08JAN2002,10150.55,14696.24
09JAN2002,10094.09,14614.49
10JAN2002,10067.86,14576.53
11JAN2002,9987.53,14460.22
14JAN2002,9891.42,14321.06
15JAN2002,9924.15,14368.45
16JAN2002,9712.27,14065.42
17JAN2002,9850.04,14268.49
18JAN2002,9771.85,14155.23
22JAN2002,9713.8,14071.14
23JAN2002,9730.96,14095.99
24JAN2002,9796.07,14190.31
25JAN2002,9840.08,14254.06
28JAN2002,9865.75,14291.25
29JAN2002,9618.24,13932.72
30JAN2002,9762.86,14142.2
31JAN2002,9920,14371.46
01FEB2002,9907.26,14353.01
04FEB2002,9687.09,14034.04
05FEB2002,9685.43,14031.83
06FEB2002,9653.39,13990.02
07FEB2002,9625.44,13951.8
08FEB2002,9744.24,14124.01
11FEB2002,9884.78,14327.71
12FEB2002,9863.74,14297.22
13FEB2002,9989.67,14490.89
14FEB2002,10001.99,14510.56
15FEB2002,9903.04,14368.88
19FEB2002,9745.14,14139.77
20FEB2002,9941.17,14433.11
21FEB2002,9834.68,14278.5
22FEB2002,9968.15,14472.29
25FEB2002,10145.71,14730.07
26FEB2002,10115.26,14685.87
27FEB2002,10127.58,14705.56
28FEB2002,10106.13,14674.41
01MAR2002,10368.86,15055.91
04MAR2002,10586.82,15373.21
05MAR2002,10433.41,15150.45
06MAR2002,10574.29,15358.59
07MAR2002,10525.37,15287.54
08MAR2002,10572.49,15355.98
11MAR2002,10611.24,15412.26
12MAR2002,10632.35,15443.41
13MAR2002,10501.85,15261.61
14MAR2002,10517.14,15283.83
15MAR2002,10607.23,15414.76
18MAR2002,10577.75,15371.92
19MAR2002,10635.25,15455.48
20MAR2002,10501.57,15261.95
21MAR2002,10479.84,15230.38
22MAR2002,10427.67,15154.56
25MAR2002,10281.67,14942.37
26MAR2002,10353.36,15046.93
27MAR2002,10426.91,15153.83
28MAR2002,10403.94,15120.45
01APR2002,10362.7,15060.51
02APR2002,10313.71,14989.31
03APR2002,10198.29,14825.75
04APR2002,10235.17,14879.37
05APR2002,10271.64,14932.38
08APR2002,10249.08,14902.3
09APR2002,10208.67,14843.54
10APR2002,10381.73,15095.16
11APR2002,10176.08,14796.15
12APR2002,10190.82,14817.58
15APR2002,10093.67,14676.33
16APR2002,10301.32,14978.26
17APR2002,10220.78,14864.94
18APR2002,10205.28,14845.92
19APR2002,10257.11,14921.31
22APR2002,10136.43,14745.76
23APR2002,10089.24,14677.11
24APR2002,10030.43,14591.55
25APR2002,10035.06,14598.3
26APR2002,9910.72,14417.41
29APR2002,9819.87,14285.25
30APR2002,9946.22,14469.05
01MAY2002,10059.63,14635.56
02MAY2002,10091.87,14684.29
03MAY2002,10006.63,14560.45
06MAY2002,9808.04,14271.49
07MAY2002,9836.55,14312.97
08MAY2002,10141.83,14758.74
09MAY2002,10037.42,14609.09
10MAY2002,9939.92,14467.19
13MAY2002,10109.66,14717.81
14MAY2002,10298.14,14992.21
15MAY2002,10243.68,14922.11
16MAY2002,10289.21,14990.33
17MAY2002,10353.08,15085.45
20MAY2002,10229.5,14905.39
21MAY2002,10105.71,14725.01
22MAY2002,10157.88,14809.86
23MAY2002,10216.08,14894.7
24MAY2002,10104.26,14731.67
28MAY2002,9981.58,14552.81
29MAY2002,9923.04,14467.46
30MAY2002,9911.69,14459.99
31MAY2002,9925.25,14479.78
03JUN2002,9709.79,14165.43
04JUN2002,9687.84,14133.42
05JUN2002,9796.8,14295.96
06JUN2002,9624.64,14044.72
07JUN2002,9589.67,13993.7
10JUN2002,9645.4,14075.03
11JUN2002,9517.26,13888.54
12JUN2002,9617.71,14037.17
13JUN2002,9502.8,13869.44
14JUN2002,9474.21,13827.73
17JUN2002,9687.42,14139.74
18JUN2002,9706.12,14167.02
19JUN2002,9561.57,13956.79
20JUN2002,9431.77,13767.32
21JUN2002,9253.79,13507.52
24JUN2002,9281.82,13548.45
25JUN2002,9126.82,13322.2
26JUN2002,9120.11,13320.46
27JUN2002,9269.92,13539.26
28JUN2002,9243.26,13500.33
01JUL2002,9109.79,13305.39
02JUL2002,9007.75,13160.55
03JUL2002,9054.97,13229.53
05JUL2002,9379.5,13703.69
08JUL2002,9274.9,13553.56
09JUL2002,9096.09,13292.26
10JUL2002,8813.5,12879.31
11JUL2002,8801.53,12861.81
12JUL2002,8684.53,12690.85
15JUL2002,8639.19,12624.59
16JUL2002,8473.11,12381.9
17JUL2002,8542.48,12487.45
18JUL2002,8409.49,12296.54
19JUL2002,8019.26,11725.93
22JUL2002,7784.58,11382.78
23JUL2002,7702.34,11262.52
24JUL2002,8191.29,11977.47
25JUL2002,8186.31,11970.19
26JUL2002,8264.39,12084.37
29JUL2002,8711.88,12738.69
30JUL2002,8680.03,12692.12
31JUL2002,8736.59,12776.35
01AUG2002,8506.62,12441.82
02AUG2002,8313.13,12158.82
05AUG2002,8043.63,11764.84
06AUG2002,8274.09,12101.91
07AUG2002,8456.15,12369.76
08AUG2002,8712.02,12744.04
09AUG2002,8745.45,12795.29
12AUG2002,8688.89,12712.54
13AUG2002,8482.39,12413.87
14AUG2002,8743.31,12802.72
15AUG2002,8818.14,12912.3
16AUG2002,8778.06,12857.57
19AUG2002,8990.79,13169.17
20AUG2002,8872.07,12995.27
21AUG2002,8957.23,13131.46
22AUG2002,9053.64,13272.79
23AUG2002,8872.96,13007.92
26AUG2002,8919.01,13075.43
27AUG2002,8824.41,12936.74
28AUG2002,8694.09,12745.69
29AUG2002,8670.99,12711.83
30AUG2002,8663.5,12700.85
03SEP2002,8308.05,12180.23
04SEP2002,8425.12,12355.58
05SEP2002,8283.7,12148.19
06SEP2002,8427.2,12358.63
09SEP2002,8519.38,12493.81
10SEP2002,8602.61,12615.87
11SEP2002,8581.17,12586.47
12SEP2002,8379.41,12296.9
13SEP2002,8312.69,12198.98
16SEP2002,8380.18,12298.84
17SEP2002,8207.55,12045.48
18SEP2002,8172.45,11994.74
19SEP2002,7942.39,11657.08
20SEP2002,7986.02,11721.11
23SEP2002,7872.15,11553.98
24SEP2002,7683.13,11276.57
25SEP2002,7841.82,11511.35
26SEP2002,7997.12,11739.69
27SEP2002,7701.45,11305.65
30SEP2002,7591.93,11144.88
01OCT2002,7938.79,11654.07
02OCT2002,7755.61,11389.35
03OCT2002,7717.19,11332.92
04OCT2002,7528.4,11055.68
07OCT2002,7422.84,10900.66
08OCT2002,7501.49,11018.94
09OCT2002,7286.27,10702.81
10OCT2002,7533.95,11066.62
11OCT2002,7850.29,11531.29
14OCT2002,7877.4,11571.12
15OCT2002,8255.68,12126.77
16OCT2002,8036.03,11808.19
17OCT2002,8275.04,12163.07
18OCT2002,8322.4,12232.69
21OCT2002,8538.24,12549.94
22OCT2002,8450.16,12420.47
23OCT2002,8494.27,12485.31
24OCT2002,8317.34,12225.24
25OCT2002,8443.99,12411.4
28OCT2002,8368.04,12299.77
29OCT2002,8368.94,12301.09
30OCT2002,8427.41,12396.28
31OCT2002,8397.03,12353.42
01NOV2002,8517.64,12530.86
04NOV2002,8571.6,12610.25
05NOV2002,8678.27,12767.39
06NOV2002,8771.01,12906.9
07NOV2002,8586.24,12637.31
08NOV2002,8537.13,12565.04
11NOV2002,8358.95,12302.79
12NOV2002,8386,12347.72
13NOV2002,8398.49,12376.34
14NOV2002,8542.13,12588.01
15NOV2002,8579.09,12644.6
18NOV2002,8486.57,12510.12
19NOV2002,8474.78,12492.74
20NOV2002,8623.01,12720.2
21NOV2002,8845.15,13047.89
22NOV2002,8804.84,12988.42
25NOV2002,8849.4,13054.17
26NOV2002,8676.42,12800.97
27NOV2002,8931.68,13177.57
29NOV2002,8896.09,13125.08
02DEC2002,8862.57,13075.61
03DEC2002,8742.93,12899.69
04DEC2002,8737.85,12895.85
05DEC2002,8623.28,12726.76
06DEC2002,8645.77,12759.95
09DEC2002,8473.41,12505.56
10DEC2002,8574.26,12654.41
11DEC2002,8589.14,12678.5
12DEC2002,8538.4,12603.61
13DEC2002,8433.71,12449.07
16DEC2002,8627.4,12735.8
17DEC2002,8535.39,12599.97
18DEC2002,8447.35,12470.77
19DEC2002,8364.8,12355.32
20DEC2002,8511.32,12571.74
23DEC2002,8493.29,12545.1
24DEC2002,8448.11,12478.36
26DEC2002,8432.61,12455.48
27DEC2002,8303.78,12268.96
30DEC2002,8332.85,12311.91
31DEC2002,8341.63,12325.69
02JAN2003,8607.52,12722.11
03JAN2003,8601.69,12713.5
06JAN2003,8773.57,12967.55
07JAN2003,8740.59,12918.81
08JAN2003,8595.31,12706.77
09JAN2003,8776.18,12974.15
10JAN2003,8784.89,12987.02
13JAN2003,8785.98,12988.65
14JAN2003,8842.62,13072.37
15JAN2003,8723.18,12895.8
16JAN2003,8697.87,12861.93
17JAN2003,8586.74,12697.59
21JAN2003,8442.9,12484.88
22JAN2003,8318.73,12305.37
23JAN2003,8369.47,12380.42
24JAN2003,8131.01,12027.68
27JAN2003,7989.56,11818.45
28JAN2003,8088.84,11965.31
29JAN2003,8110.71,11997.66
30JAN2003,7945.13,11754.72
31JAN2003,8053.81,11915.5
03FEB2003,8109.82,11998.37
04FEB2003,8013.29,11855.55
05FEB2003,7985.18,11817.4
06FEB2003,7929.3,11738.53
07FEB2003,7864.23,11642.21
10FEB2003,7920.11,11724.93
11FEB2003,7843.11,11610.95
12FEB2003,7758.17,11496.19
13FEB2003,7749.87,11485.98
14FEB2003,7908.8,11721.53
18FEB2003,8041.15,11919.66
19FEB2003,8000.6,11869.79
20FEB2003,7914.96,11742.73
21FEB2003,8018.11,11895.77
24FEB2003,7858.24,11658.58
25FEB2003,7909.5,11734.63
26FEB2003,7806.98,11584.47
27FEB2003,7884.99,11700.23
28FEB2003,7891.08,11709.27
03MAR2003,7837.86,11630.3
04MAR2003,7704.87,11432.97
05MAR2003,7775.6,11541.7
06MAR2003,7673.99,11390.87
07MAR2003,7740.03,11488.89
10MAR2003,7568.18,11233.81
11MAR2003,7524.06,11168.94
12MAR2003,7552.07,11219.5
13MAR2003,7821.75,11620.14
14MAR2003,7859.71,11676.53
17MAR2003,8141.92,12096.66
18MAR2003,8194.23,12174.38
19MAR2003,8265.45,12281.13
20MAR2003,8286.6,12312.56
21MAR2003,8521.97,12662.27
24MAR2003,8214.68,12205.7
25MAR2003,8280.23,12303.09
26MAR2003,8229.88,12228.28
27MAR2003,8201.45,12187.98
28MAR2003,8145.77,12105.24
31MAR2003,7992.13,11876.92
01APR2003,8069.86,11992.43
02APR2003,8285.06,12316.72
03APR2003,8240.38,12250.3
04APR2003,8277.15,12304.96
07APR2003,8300.41,12339.54
08APR2003,8298.92,12340.8
09APR2003,8197.94,12190.63
10APR2003,8221.33,12225.41
11APR2003,8203.41,12198.76
14APR2003,8351.1,12418.38
15APR2003,8402.36,12498.9
16APR2003,8257.61,12287.16
17APR2003,8337.65,12406.27
21APR2003,8328.9,12393.24
22APR2003,8484.99,12625.5
23APR2003,8515.66,12671.14
24APR2003,8440.04,12558.62
25APR2003,8306.35,12359.69
